match,team,player_name,player_id,player_position_value,player_position_info,player_rating,good_high_claim,touches,saves,total_pass,formation_place,accurate_pass,aerial_won,aerial_lost,fouls,total_scoring_att,total_tackle,won_contest,penalty_conceded,blocked_scoring_att,man_of_the_match,goals,att_pen_goal,goal_assist,six_yard_block,yellow_card,error_lead_to_goal,post_scoring_att,second_yellow,red_card,clearance_off_line,own_goals,last_man_tackle,att_pen_target,penalty_save,att_pen_miss,att_pen_post
1190309,14,Wilfred Ndidi,327683,3,MC,8.18,,100,,75,4,58,7,6,2,2,6,2,,,,,,1,,,,,,,,,,,,,
1190309,14,Marc Albrighton,42147,3,ML,7.43,,82,,63,11,50,1,1,1,1,,4,,,,,,1,,,,,,,,,,,,,
1190309,14,Vicente Iborra,34052,3,MC,6.45,,75,,70,8,59,2,4,1,,2,,,,,,,,,,,,,,,,,,,,
1190309,14,Demarai Gray,136945,4,AMC,7.65,,53,,39,10,35,,5,1,4,,3,,,,1,,,,1,,,,,,,,,,,
1190309,14,Jamie Vardy,106981,4,FW,6.76,,22,,12,9,7,1,2,,1,1,1,,,,,,,,,,,,,,,,,,,
1190309,14,Kelechi Iheanacho,289253,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190309,14,Andy King,32018,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190309,14,Aleksandar Dragovic,40560,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190309,14,Leonardo Ulloa,19847,5,Sub,6.46,,14,,6,0,5,,1,,,1,3,,,,,,,,,,,,,,,,,,,
1190309,14,Shinji Okazaki,26222,5,Sub,6.06,,14,,8,0,6,,,,,1,,,,,,,,,,,,,,,,,,,,
1190309,14,Christian Fuchs,12431,5,Sub,5.89,,10,,4,0,3,,,1,,,,,,,,,,,,,,,,,,,,,,
1190309,14,Ben Hamer,29832,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,30,Hugo Lloris,25604,1,GK,6.18,,30,2,19,1,19,1,1,,,,,,,,,,,,,1,,,,,,,,,,
1190321,30,Ben Davies,103837,2,DL,7.56,,74,,51,3,44,3,5,,1,,,,,,,,1,,,,,,,,,,,,,
1190321,30,Jan Vertonghen,21778,2,DC,6.82,,85,,75,6,66,3,2,,,1,,,,,,,,,,,,,,,,,,,,
1190321,30,Kieran Trippier,83078,2,DR,7.78,,93,,72,2,59,4,,,,5,1,,,,,,,,,,,,,,,,,,,
1190321,30,Eric Dier,117973,2,DC,7.44,,84,,71,5,66,5,7,1,,2,,,,,,,,,,,,,,,,,,,,
1190321,30,Dele Alli,131519,3,AMC,7.1,,47,,28,10,18,,1,1,,2,,,,,,,1,,,,,,,,,,,,,
1190321,30,Harry Winks,143990,3,DMC,7.12,,89,,84,4,77,1,1,3,,,,,,,,,,,,,,,,,,,,,,
1190321,30,Mousa Dembélé,12187,3,DMC,7.16,,118,,105,8,99,,2,5,2,1,3,,,,,,,,1,,,,,,,,,,,
1190321,30,Christian Eriksen,69344,3,AMR,8.71,,94,,65,7,54,,,,3,5,1,,,,1,,,,,,,,,,,,,,,
1190321,30,Son Heung-Min,91909,3,AML,9.19,,51,,33,11,29,,,,4,,,,,1,1,,1,,,,,,,,,,,,,
1190321,30,Harry Kane,83532,4,FW,8.94,,35,,19,9,16,1,2,1,7,2,,,2,,2,,,1,,,,,,,,,,,,
1190321,30,Fernando Llorente,13361,5,Sub,6.03,,3,,1,0,,,,,1,,,,1,,,,,,,,,,,,,,,,,
1190321,30,Juan Foyth,335107,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,30,Danny Rose,24711,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,30,Michel Vorm,19270,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,30,Moussa Sissoko,29595,5,Sub,5.93,,13,,11,0,11,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,30,Erik Lamela,75830,5,Sub,6.53,,26,,23,0,21,1,,1,2,,,,,,,,,,,,,,,,,,,,,
1190321,30,Serge Aurier,83683,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,96,Jack Butland,107395,1,GK,6.57,,45,7,34,1,11,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,96,Kurt Zouma,106086,2,DC,7.07,,52,,29,6,18,1,2,,,6,2,,,,,,,,,,,,,,,,,,,
1190321,96,Ryan Shawcross,29798,2,DC,6.82,,33,,13,5,11,4,1,,2,1,,,,,1,,,,,,,,,,1,,,,,
1190321,96,Kevin Wimmer,101550,2,DC,5.83,,35,,21,4,15,1,,1,,2,,,,,,,,,,,,,,,,,,,,
1190321,96,Thomas Edwards,333311,3,DMR,6.01,,27,,15,2,9,,,1,,1,,,,,,,,,,,,,,,,,,,,
1190321,96,Erik Pieters,24148,3,DML,6.23,,47,,26,3,16,,1,1,,2,,,,,,,,,,,,,,,,,,,,
1190321,96,Darren Fletcher,5835,3,MC,6.45,,38,,26,8,19,,,,,3,,,,,,,1,,,,,,,,,,,,,
1190321,96,Joe Allen,23444,3,MC,6.04,,49,,33,7,24,,,2,,1,1,,,,,,,,,,,,,,,,,,,
1190321,96,Mame Biram Diouf,26013,4,FW,6.63,,29,,19,9,11,9,10,2,,,1,,,,,,,,,,,,,,,,,,,
1190321,96,Xherdan Shaqiri,76304,4,FWR,5.55,,34,,22,10,19,1,,,1,,1,,,,,,,,,,,,,,,,,,,
1190321,96,Eric Maxim Choupo-Moting,29809,4,FWL,6.09,,37,,22,11,15,4,4,,1,,1,,,,,,,,,,,,,,,,,,,
1190321,96,Ibrahim Afellay,12480,5,Sub,6.11,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,96,Geoff Cameron,38772,5,Sub,6.45,,5,,2,0,2,,,1,,1,,,,,,,,,,,,,,,,,,,,
1190321,96,Ramadan Sobhi,260289,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,96,Peter Crouch,3807,5,Sub,6,,6,,5,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1190321,96,Saido Berahino,94024,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,96,Charlie Adam,8327,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190321,96,Lee Grant,8195,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,96,Jack Butland,107395,1,GK,7.13,1,50,5,29,1,23,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,96,Erik Pieters,24148,2,DL,7.13,,48,,31,3,28,1,,2,,2,,,,,,,,,,,,,,,,,,,,
1190447,96,Thomas Edwards,333311,2,DR,6.83,,65,,39,2,27,5,1,,1,2,1,,1,,,,,,,,,,,,,,,,,
1190447,96,Kevin Wimmer,101550,2,DC,6.82,,68,,52,6,45,4,2,1,1,1,,,1,,,,,,1,,,,,,,,,,,
1190447,96,Kurt Zouma,106086,2,DC,7.11,,66,,53,5,46,2,,,,1,2,,,,,,,,,,,,,,,,,,,
1190447,96,Charlie Adam,8327,3,MC,6.84,,95,,64,8,38,1,,,2,3,5,,,,,,,,,1,,,,,,,,,,
1190447,96,Joe Allen,23444,3,MC,5.65,,51,,43,7,34,3,9,2,,,1,,,,,,,,1,,,,,,,,,,,
1190447,96,Geoff Cameron,38772,3,MC,6.82,,70,,52,4,44,,2,1,,3,2,,,,,,,,,,,,,,,,,,,
1190447,96,Eric Maxim Choupo-Moting,29809,4,FWL,6.25,,58,,36,11,24,,1,2,2,2,1,,1,,,,,,1,,,,,,,,,,,
1190447,96,Xherdan Shaqiri,76304,4,FWR,5.87,,35,,23,10,21,,,1,,,,,,,,,,,,,,,,,,,,,,
1190447,96,Peter Crouch,3807,4,FW,7.06,,43,,30,9,16,11,9,,,,1,,,,,,,,,,,,,,,,,,,
1190447,96,Darren Fletcher,5835,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,96,Lee Grant,8195,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,96,Stephen Ireland,14169,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,96,Ramadan Sobhi,260289,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,96,Harry Souttar,344380,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,96,Saido Berahino,94024,5,Sub,6.05,,7,,4,0,2,,,,1,,,,1,,,,,1,,,,,,,,,,,,
1190447,96,Mame Biram Diouf,26013,5,Sub,6.28,,18,,7,0,4,3,4,1,4,,1,,,,,,,,,,,,,,,,,,,
1190447,23,Karl Darlow,70483,1,GK,8.03,2,46,4,32,1,17,,,,,,,,,1,,,,,,,,,,,,,,,,
1190447,23,Javier Manquillo,109227,2,DL,7.12,,41,,16,3,11,4,1,2,,2,1,,,,,,,,1,,,,,,,,,,,
1190447,23,Ciaran Clark,70099,2,DC,6.69,,55,,40,6,24,,3,1,1,,,,,,,,,,,,,,,,,,,,,
1190447,23,DeAndre Yedlin,126958,2,DR,7,,58,,31,2,19,,,1,1,3,1,,1,,,,,,,,,,,,,,,,,
1190447,23,Jamaal Lascelles,105171,2,DC,8.01,,55,,36,5,27,6,2,,,2,,,,,,,,,,,,,,,,,,,,
1190447,23,Jonjo Shelvey,40027,3,DMC,7.4,,67,,54,8,42,2,,1,1,1,1,,,,,,,,,,,,,,,,,,,
1190447,23,Christian Atsu,96257,3,AMC,6.35,,20,,12,10,8,,3,,4,,2,,2,,,,,,,,,,,,,,,,,
1190447,23,Mohamed Diamé,27188,3,DMC,7.7,,59,,41,4,31,8,5,2,1,3,1,,,,,,,,,,,,,,,,,,,
1190447,23,Matt Ritchie,68648,3,AML,7.42,,47,,25,11,14,2,8,2,2,3,1,,,,,,,,,,,,,,,,,,,
1190447,23,Jacob Murphy,141486,3,AMR,7.65,,37,,20,7,11,,1,,1,2,3,,,,,,1,,,,,,,,,,,,,
1190447,23,Ayoze Pérez,135366,4,FW,7.72,,36,,22,9,16,3,2,2,2,1,,,,,1,,,,,,,,,,,,,,,
1190447,23,Isaac Hayden,136356,5,Sub,6.26,,6,,1,0,,,2,,1,,,,,,,,,,,,,,,,,,,,,
1190447,23,Freddie Woodman,136466,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,23,Mikel Merino,238916,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,23,Joselu,74603,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,23,Massadio Haidara,94892,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190447,23,Paul Dummett,112009,5,Sub,6.51,,6,,1,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
1190447,23,Dwight Gayle,118326,5,Sub,6.24,,9,,4,0,2,,1,,,,,,,,,,,,,,,,,,,,,,,
1190453,32,David De Gea,79554,1,GK,7.16,,34,2,30,1,22,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,32,Victor Lindelöf,100008,2,DC,7.36,,88,,76,6,74,,,,,1,,,,,,,,,,,,,,,,,,,,
1190453,32,Ashley Young,8166,2,DL,7.02,,114,,91,3,83,1,2,1,,1,,,,,,,,,,,,,,,,,,,,
1190453,32,Antonio Valencia,18296,2,DR,7.23,,65,,51,2,47,1,2,,,3,,,,,,,,,,,,,,,,,,,,
1190453,32,Chris Smalling,71345,2,DC,7.42,,53,,46,5,43,4,,,,1,,,,,,,,,,,,,,,,,,,,
1190453,32,Jesse Lingard,109000,3,AMC,7.48,,68,,49,10,42,1,,1,4,3,2,,1,,,,,,,,,,,,,,,,,
1190453,32,Alexis Sánchez,25244,3,AML,8.43,,72,,49,11,40,,,,2,2,1,,,1,1,,1,,,,,,,,,,,,,
1190453,32,Juan Mata,25363,3,AMR,6.66,,84,,73,7,68,,,1,1,1,,,,,,,,,,,,,,,,,,,,
1190453,32,Nemanja Matic,38128,3,DMC,7.34,,132,,120,4,113,2,,,,2,2,,,,,,,,,,,,,,,,,,,
1190453,32,Paul Pogba,97752,3,DMC,7.84,,118,,104,8,94,1,,,1,1,2,,1,,,,,,,,,,,,,,,,,
1190453,32,Romelu Lukaku,78498,4,FW,8.24,,40,,24,9,18,1,,1,3,,2,,,,1,,,,,,,,,,,,,,,
1190453,32,Anthony Martial,122366,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,32,Joel Pereira,312584,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,32,Marcus Rashford,300299,5,Sub,6.27,,19,,9,0,8,,,,,1,1,,,,,,,,,,,,,,,,,,,
1190453,32,Scott McTominay,336915,5,Sub,6.03,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,32,Eric Bailly,243814,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,32,Ander Herrera,71174,5,Sub,6.12,,26,,24,0,23,,,1,,1,,,,,,,,,,,,,,,,,,,,
1190453,32,Luke Shaw,118244,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,259,Lukasz Fabianski,20973,1,GK,6.42,1,37,3,27,1,13,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,259,Mike van der Hoorn,101605,2,DC,7,,57,,35,6,28,,,2,,3,2,,,,,,,,,,,,,,,,,,,
1190453,259,Federico Fernández,44847,2,DC,6.66,,39,,23,5,20,,,2,,2,,,,,,,,,,,,,,,,,,,,
1190453,259,Alfie Mawson,135727,2,DC,6.32,,46,,35,4,29,,1,,,,,,,,,,,,,,,,,,,,,,,
1190453,259,Martin Olsson,33748,2,DL,6.05,,43,,26,3,19,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1190453,259,Kyle Naughton,34131,2,DR,6.29,,68,,42,2,32,1,2,1,,3,,,,,,,,,,,,,,,,,,,,
1190453,259,Ki Sung-yueng,42916,3,MC,5.76,,9,,9,10,9,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,259,Andy King,32018,3,MC,6.12,,49,,40,8,31,,2,,,3,,,,,,,,,,,,,,,,,,,,
1190453,259,Nathan Dyer,13814,3,MR,5.86,,27,,15,7,10,,,1,,2,,,,,,,,,,,,,,,,,,,,
1190453,259,Sam Clucas,134459,3,ML,5.83,,23,,15,11,13,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,259,André Ayew,30060,4,FW,6.26,,47,,35,9,30,1,4,5,,3,1,,,,,,,,,,,,,,,,,,,
1190453,259,Tammy Abraham,317506,5,Sub,6.37,,18,,11,0,7,,1,,2,,1,,,,,,,,,,,,,,,,,,,
1190453,259,Kyle Bartley,71327,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,259,Luciano Narsingh,69525,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,259,Connor Roberts,135865,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190453,259,Tom Carroll,90907,5,Sub,6.42,,40,,34,0,32,,,1,,1,,,,,,,,,,,,,,,,,,,,
1190453,259,Wayne Routledge,4759,5,Sub,6.13,,24,,19,0,17,,,,1,,1,,1,,,,,,,,,,,,,,,,,
1190453,259,Kristoffer Nordfeldt,26236,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,30,Hugo Lloris,25604,1,GK,7.87,,35,3,23,1,11,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,30,Jan Vertonghen,21778,2,DC,8.6,,54,,35,6,29,4,4,,,4,2,,,1,,,,,,,,,,,,,,,,
1190335,30,Kieran Trippier,83078,2,DR,7.97,,97,,64,2,52,1,,,,3,2,,,,,,,,,,,,,,,,,,,
1190335,30,Ben Davies,103837,2,DL,7.74,,62,,36,3,26,1,2,,1,5,1,,,,,,,,,,,,,,,,,,,
1190335,30,Davinson Sánchez,322655,2,DC,7.4,,56,,46,5,37,1,2,,,1,2,,,,,,,,,,,,,,,,,,,
1190335,30,Mousa Dembélé,12187,3,DMC,7.71,,89,,77,4,73,,1,2,,3,2,,,,,,,,1,,,,,,,,,,,
1190335,30,Christian Eriksen,69344,3,AMR,8.35,,89,,67,7,62,,,1,3,2,,,1,,1,,,,,,,,,,,,,,,
1190335,30,Son Heung-Min,91909,3,AML,6.66,,52,,34,11,30,,1,,3,,,,,,,,,,,,,,,,,,,,,
1190335,30,Eric Dier,117973,3,DMC,7.12,,64,,54,8,47,1,1,2,2,2,1,,1,,,,,,,,,,,,,,,,,
1190335,30,Dele Alli,131519,3,AMC,7.06,,82,,56,10,40,1,,2,4,4,3,,3,,,,,,1,,,,,,,,,,,
1190335,30,Harry Kane,83532,4,FW,7.57,,43,,17,9,12,2,4,3,8,1,2,,2,,,,,,,,,,,,,,,,,
1190335,30,Michel Vorm,19270,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,30,Moussa Sissoko,29595,5,Sub,6.02,,7,,7,0,3,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,30,Victor Wanyama,71714,5,Sub,6.01,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,30,Erik Lamela,75830,5,Sub,6.15,,13,,11,0,10,,,,1,1,,,,,,,,,,,,,,,,,,,,
1190335,30,Kyle Walker-Peters,313672,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,30,Fernando Llorente,13361,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,30,Danny Rose,24711,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,32,David De Gea,79554,1,GK,6.94,,52,5,35,1,20,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,32,Chris Smalling,71345,2,DC,7.44,,55,,34,5,27,5,1,3,,4,,,,,,,,,,,,,,,,,,,,
1190335,32,Phil Jones,81726,2,DC,6.12,,56,,34,6,31,,2,1,,2,,,,,,,,,1,,,,,,1,,,,,
1190335,32,Ashley Young,8166,2,DL,5.75,,78,,46,3,37,,1,2,,2,,,,,,,,,1,,,,,,,,,,,
1190335,32,Antonio Valencia,18296,2,DR,7.17,,76,,56,2,47,1,,2,,4,3,,,,,,,,,,,,,,,,,,,
1190335,32,Nemanja Matic,38128,3,DMC,6.72,,76,,59,4,49,1,,,,5,1,,,,,,,,,,,,,,,,,,,
1190335,32,Paul Pogba,97752,3,DMC,6.16,,55,,38,8,32,1,2,1,2,2,1,,1,,,,,,,,,,,,,,,,,
1190335,32,Jesse Lingard,109000,3,AMC,6.25,,52,,41,10,35,,,1,1,2,,,,,,,,,,,,,,,,,,,,
1190335,32,Anthony Martial,122366,3,AMR,6.36,,50,,33,7,26,1,1,,2,1,2,,,,,,,,,,,,,,,,,,,
1190335,32,Alexis Sánchez,25244,3,AML,6.12,,77,,52,11,42,,1,,,1,2,,,,,,,,,,,,,,,,,,,
1190335,32,Romelu Lukaku,78498,4,FW,6.27,,28,,23,9,10,6,3,1,1,,,,,,,,,,,,,,,,,,,,,
1190335,32,Marouane Fellaini,22738,5,Sub,6.05,,3,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,32,Sergio Romero,33831,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,32,Juan Mata,25363,5,Sub,5.92,,12,,11,0,10,,,1,,,,,,,,,,,,,,,,,,,,,,
1190335,32,Marcos Rojo,70050,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,32,Ander Herrera,71174,5,Sub,5.75,,12,,7,0,5,,,1,,2,,,,,,,,,,,,,,,,,,,,
1190335,32,Luke Shaw,118244,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190335,32,Marcus Rashford,300299,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190484,14,Ben Hamer,29832,1,GK,6.88,,29,2,21,1,11,,,,,,,,,,,,,,,,,,,,,,,,,
1190484,14,Marc Albrighton,42147,2,DR,7.08,,86,,51,2,34,2,,3,,1,,,,,,,,,,,,,,,,,,,,
1190484,14,Harry Maguire,99487,2,DC,7.38,,67,,47,6,41,5,1,1,,,1,,,,,,,,,,,,,,,,,,,
1190484,14,Aleksandar Dragovic,40560,2,DC,7.34,,50,,39,5,33,3,,2,,,,,,,,,,,,,,,,,,,,,,
1190484,14,Ben Chilwell,299272,2,DL,8,,83,,44,3,35,4,1,1,,2,5,,,,,,,,,,,,,,,,,,,
1190484,14,Adrien Silva,32598,3,MC,5.89,,69,,54,4,45,,3,,2,1,,,1,,,,,,,,,,,,,,,,,
1190484,14,Wilfred Ndidi,327683,3,MC,8.25,,85,,61,8,50,6,2,,2,6,,,1,1,,,,,,,,,,,,,,,,
1190484,14,Riyad Mahrez,104749,3,MR,7.22,,81,,55,7,48,,,,1,2,2,,,,,,,,,,,,,,,,,,,
1190484,14,Demarai Gray,136945,3,ML,6.54,,47,,32,11,26,1,2,,1,1,1,,1,,,,,,,,,,,,,,,,,
1190484,14,Jamie Vardy,106981,4,FW,6.53,,18,,8,9,4,3,4,1,1,1,,,,,,,,,,,,,,,,,,,,
1190484,14,Kelechi Iheanacho,289253,4,AMC,7.24,,44,,28,10,23,1,,2,2,3,4,,1,,,,,,,,,,,,,,,,,
1190484,14,Eldin Jakupovic,18310,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190484,14,Wes Morgan,8157,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190484,14,Fousseni Diabaté,332135,5,Sub,6.58,,14,,9,0,8,,,,1,,3,,,,,,,,,,,,,,,,,,,
1190484,14,Christian Fuchs,12431,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190484,14,Danny Simpson,23683,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190484,14,Hamza Choudhury,312670,5,Sub,6.03,,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190484,14,Harvey Barnes,331382,5,Sub,6.09,,3,,2,0,2,1,,,1,,,,,,,,,,,,,,,,,,,,,
1190484,18,Alex McCarthy,38577,1,GK,7.18,1,30,3,21,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,
1190484,18,Wesley Hoedt,141172,2,DC,8.16,,63,,43,4,33,3,1,,,2,4,,,,,,,,,,,,,,,,,,,
1190484,18,Jan Bednarek,136742,2,DC,6.86,,41,,27,6,22,,3,1,,,,,,,,,,,,,,,,,,,,,,
1190484,18,Maya Yoshida,37204,2,DC,7.14,,51,,36,5,27,3,2,,,1,,,,,,,,,,,,,,,,,,,,
1190484,18,Ryan Bertrand,22846,3,DML,6.47,,60,,27,3,20,,1,2,,1,,,,,,,,,,,,,,,,,,,,
1190484,18,Pierre-Emile Højbjerg,101859,3,MC,6.23,,68,,51,8,43,,,3,,1,,,,,,,,,,,,,,,,,,,,
1190484,18,Oriol Romeu,90780,3,MC,6.76,,64,,54,7,38,2,1,1,,2,1,,,,,,,,,,,,,,,,,,,
1190484,18,Cédric Soares,69945,3,DMR,6.86,,76,,36,2,26,1,2,,1,3,,,,,,,,,,,,,,,,,,,,
1190484,18,Shane Long,13798,4,FW,6.6,,38,,21,9,15,1,6,,1,2,2,,,,,,,,,,,,,,,,,,,
1190484,18,Dusan Tadic,29474,4,AMC,6.84,,51,,23,11,20,,2,2,3,3,2,,,,,,,,,,,,,,,,,,,
1190484,18,James Ward-Prowse,105172,4,AMC,6.44,,41,,29,10,21,2,2,1,,1,2,,,,,,,,,,,,,,,,,,,
1190484,18,Steven Davis,9734,5,Sub,5.95,,12,,10,0,5,,3,,,,,,,,,,,,,,,,,,,,,,,
1190484,18,Fraser Forster,29796,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190484,18,Jérémy Pied,42248,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190484,18,Manolo Gabbiadini,74921,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190484,18,Charlie Austin,82102,5,Sub,6.38,,8,,3,0,2,,3,,1,,1,,,,,,,,,,,,,,,,,,,
1190484,18,Nathan Redmond,86425,5,Sub,6.5,,7,,3,0,1,,,,,1,2,,,,,,,,,,,,,,,,,,,
1190484,18,Josh Sims,330916,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190490,162,Wayne Hennessey,21571,1,GK,6.7,,26,,22,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,
1190490,162,Joel Ward,43105,2,DR,8.02,,59,,38,2,26,3,1,1,,2,,,,,,,,,,,,,,1,,,,,,
1190490,162,Patrick van Aanholt,78221,2,DL,8.48,,66,,45,3,44,,,1,2,1,2,,,,1,,,,,,,,,,,,,,,
1190490,162,Mamadou Sakho,29575,2,DC,8.05,,53,,43,6,40,,,,,,,,,,,,1,,,,,,,,,,,,,
1190490,162,James Tomkins,33930,2,DC,7.25,,33,,21,5,18,4,1,,3,,,,1,,,,,,,,,,,,,,,,,
1190490,162,Ruben Loftus-Cheek,255777,3,ML,8.18,,66,,37,11,32,,1,1,1,2,5,,,,1,,,,,,,,,,,,,,,
1190490,162,Luka Milivojevic,70493,3,MC,7.61,,65,,52,4,47,,,4,,2,1,,,,,,,,,,,,,,,,,,,
1190490,162,James McArthur,20339,3,MR,8.21,,43,,28,7,23,,5,2,4,,,,1,,1,,1,,,,,,,,,,,,,
1190490,162,Yohan Cabaye,12376,3,MC,7.54,,56,,38,8,31,,2,1,,2,,,,,,,,,1,,,,,,,,,,,
1190490,162,Wilfried Zaha,85059,4,FW,9.53,,57,,35,9,30,,,1,2,,5,,,1,1,,1,,,,,,,,,,,,,
1190490,162,Andros Townsend,71522,4,FW,7.3,,55,,42,10,35,,1,,1,2,,,,,,,,,,,,,,,,,,,,
1190490,162,Jeffrey Schlupp,91822,5,Sub,6.27,,8,,7,0,7,,,,1,,,,,,,,,,,,,,,,,,,,,
1190490,162,Chung-Yong Lee,42915,5,Sub,6.1,,4,,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,
1190490,162,Alexander Sørloth,302497,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190490,162,Aaron Wan-Bissaka,331924,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190490,162,Christian Benteke,68312,5,Sub,7.07,,9,,4,0,3,,,,1,1,,,,,1,1,,,,,,,,,,,,,,
1190490,162,Julian Speroni,7895,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190490,162,Martin Kelly,44687,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190490,14,Ben Hamer,29832,1,GK,5.17,,30,3,21,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,
1190490,14,Wes Morgan,8157,2,DC,6.29,,48,,30,5,27,5,1,,1,1,,,,,,,,,,,,,,,,,,,,
1190490,14,Marc Albrighton,42147,2,DR,5.76,,61,,34,2,23,,,1,1,5,3,,1,,,,,,,,,,1,,,,,,,
1190490,14,Harry Maguire,99487,2,DC,6.18,,76,,61,6,51,3,,1,,4,1,1,,,,,,,,,,,,,,,,,,
1190490,14,Ben Chilwell,299272,2,DL,6.45,,84,,52,3,41,1,3,1,,4,2,,,,,,,,,,,,,,,,,,,
